decision_date,gamma,target_weight,variant
2020-07-01,3.0,1.0,merton_long_only
2020-08-03,3.0,1.0,merton_long_only
2020-09-01,3.0,1.0,merton_long_only
2020-10-01,3.0,0.9867149716855973,merton_long_only
2020-11-02,3.0,0.961161666532625,merton_long_only
2020-12-01,3.0,1.0,merton_long_only
2021-01-04,3.0,1.0,merton_long_only
2021-02-01,3.0,1.0,merton_long_only
2021-03-01,3.0,1.0,merton_long_only
2021-04-01,3.0,1.0,merton_long_only
2021-05-03,3.0,1.0,merton_long_only
2021-06-01,3.0,1.0,merton_long_only
2021-07-01,3.0,1.0,merton_long_only
2021-08-02,3.0,1.0,merton_long_only
2021-09-01,3.0,1.0,merton_long_only
2021-10-01,3.0,1.0,merton_long_only
2021-11-01,3.0,1.0,merton_long_only
2021-12-01,3.0,1.0,merton_long_only
2022-01-03,3.0,1.0,merton_long_only
2022-02-01,3.0,1.0,merton_long_only
2022-03-01,3.0,1.0,merton_long_only
2022-04-01,3.0,1.0,merton_long_only
2022-05-02,3.0,1.0,merton_long_only
2022-06-01,3.0,1.0,merton_long_only
2022-07-01,3.0,0.7840351118133504,merton_long_only
2022-08-01,3.0,0.9694283937445196,merton_long_only
2022-09-01,3.0,0.42556572363815687,merton_long_only
2022-10-03,3.0,0.3880132038220882,merton_long_only
2022-11-01,3.0,0.5569178308590803,merton_long_only
2022-12-01,3.0,0.4188905804939026,merton_long_only
2023-01-03,3.0,0.0,merton_long_only
2023-02-01,3.0,0.18120445483859662,merton_long_only
2023-03-01,3.0,0.3627720374591664,merton_long_only
2023-04-03,3.0,0.566448218055876,merton_long_only
2023-05-01,3.0,0.44007867709979925,merton_long_only
2023-06-01,3.0,0.6482285758297756,merton_long_only
2023-07-03,3.0,0.6513175017779538,merton_long_only
2023-08-01,3.0,0.5614400126116292,merton_long_only
2023-09-01,3.0,0.36624774700430723,merton_long_only
2023-10-02,3.0,0.33027952392026483,merton_long_only
2023-11-01,3.0,0.1908473644853611,merton_long_only
2023-12-01,3.0,0.30569928524674533,merton_long_only
2024-01-02,3.0,0.11390697461055886,merton_long_only
2024-02-01,3.0,0.2649182084780127,merton_long_only
2024-03-01,3.0,0.15637492460704794,merton_long_only
2024-04-01,3.0,0.0,merton_long_only
2024-05-01,3.0,0.13748519988898966,merton_long_only
2024-06-03,3.0,0.5333009604077645,merton_long_only
2024-07-01,3.0,0.9044384862754179,merton_long_only
2024-08-01,3.0,0.7858408970915624,merton_long_only
2024-09-03,3.0,0.8175427057815201,merton_long_only
2024-10-01,3.0,1.0,merton_long_only
2024-11-01,3.0,1.0,merton_long_only
2024-12-02,3.0,1.0,merton_long_only
2025-01-02,3.0,1.0,merton_long_only
2025-02-03,3.0,1.0,merton_long_only
2025-03-03,3.0,1.0,merton_long_only
2025-04-01,3.0,1.0,merton_long_only
2025-05-01,3.0,0.5958895114276066,merton_long_only
2025-06-02,3.0,0.3250435271204456,merton_long_only
2025-07-01,3.0,0.22026206062693351,merton_long_only
2025-08-01,3.0,0.15460548404573735,merton_long_only
2025-09-02,3.0,0.5816769055280882,merton_long_only
2025-10-01,3.0,0.871339897863804,merton_long_only
2025-11-03,3.0,1.0,merton_long_only
2025-12-01,3.0,0.8523182879013835,merton_long_only
2018-02-01,5.0,1.6366862504918014,merton_unconstrained
2018-03-01,5.0,1.6712103532618,merton_unconstrained
2018-04-02,5.0,1.159278439641541,merton_unconstrained
2018-05-01,5.0,1.5210603902181465,merton_unconstrained
2018-06-01,5.0,1.6787402002543292,merton_unconstrained
2018-07-02,5.0,1.8238537708028908,merton_unconstrained
2018-08-01,5.0,1.705791983507373,merton_unconstrained
2018-09-04,5.0,2.0329744486114283,merton_unconstrained
2018-10-01,5.0,1.8553890544081364,merton_unconstrained
2018-11-01,5.0,1.6211456802735356,merton_unconstrained
2018-12-03,5.0,1.032721211555765,merton_unconstrained
2019-01-02,5.0,0.5999579198137767,merton_unconstrained
2019-02-01,5.0,0.5448444097933883,merton_unconstrained
2019-03-01,5.0,0.43028356975831006,merton_unconstrained
2019-04-01,5.0,0.48894018822222013,merton_unconstrained
2019-05-01,5.0,0.5672080754614898,merton_unconstrained
2019-06-03,5.0,0.2600441759023456,merton_unconstrained
2019-07-01,5.0,0.5301501635515614,merton_unconstrained
2019-08-01,5.0,0.5786534927329638,merton_unconstrained
2019-09-03,5.0,0.4182823723852883,merton_unconstrained
2019-10-01,5.0,0.5851700473701754,merton_unconstrained
2019-11-01,5.0,0.6244636355578925,merton_unconstrained
2019-12-02,5.0,0.66799782721567,merton_unconstrained
2020-01-02,5.0,0.8076422644858127,merton_unconstrained
2020-02-03,5.0,0.8860739085307258,merton_unconstrained
2020-03-02,5.0,0.64334841297337,merton_unconstrained
2020-04-01,5.0,0.4637909330568194,merton_unconstrained
2020-05-01,5.0,0.5684388599879002,merton_unconstrained
2020-06-01,5.0,0.530896897902971,merton_unconstrained
2020-07-01,5.0,0.6333058216193492,merton_unconstrained
2020-08-03,5.0,0.6999392672373485,merton_unconstrained
2020-09-01,5.0,0.7151935031358977,merton_unconstrained
2020-10-01,5.0,0.5920289830113583,merton_unconstrained
2020-11-02,5.0,0.5766969999195749,merton_unconstrained
2020-12-01,5.0,0.7679028706926926,merton_unconstrained
2021-01-04,5.0,0.958932498547534,merton_unconstrained
2021-02-01,5.0,0.9529503892220621,merton_unconstrained
2021-03-01,5.0,0.8423170340159138,merton_unconstrained
2021-04-01,5.0,0.7658146332503829,merton_unconstrained
2021-05-03,5.0,0.7499489318454357,merton_unconstrained
2021-06-01,5.0,0.8353318666696976,merton_unconstrained
2021-07-01,5.0,0.8216547666025191,merton_unconstrained
2021-08-02,5.0,0.8227609503279085,merton_unconstrained
2021-09-01,5.0,0.888699314192345,merton_unconstrained
2021-10-01,5.0,0.7827211346604678,merton_unconstrained
2021-11-01,5.0,0.7682317549152216,merton_unconstrained
2021-12-01,5.0,0.7649780968388411,merton_unconstrained
2022-01-03,5.0,0.7222193359230096,merton_unconstrained
2022-02-01,5.0,0.6816990530492762,merton_unconstrained
2022-03-01,5.0,0.7438378360330608,merton_unconstrained
2022-04-01,5.0,1.2124564114874734,merton_unconstrained
2022-05-02,5.0,0.9165218704114892,merton_unconstrained
2022-06-01,5.0,0.6956792264713124,merton_unconstrained
2022-07-01,5.0,0.47042106708801024,merton_unconstrained
2022-08-01,5.0,0.5816570362467118,merton_unconstrained
2022-09-01,5.0,0.2553394341828941,merton_unconstrained
2022-10-03,5.0,0.23280792229325295,merton_unconstrained
2022-11-01,5.0,0.33415069851544826,merton_unconstrained
2022-12-01,5.0,0.25133434829634155,merton_unconstrained
2023-01-03,5.0,-0.013163399151477325,merton_unconstrained
2023-02-01,5.0,0.10872267290315799,merton_unconstrained
2023-03-01,5.0,0.21766322247549988,merton_unconstrained
2023-04-03,5.0,0.3398689308335256,merton_unconstrained
2023-05-01,5.0,0.26404720625987954,merton_unconstrained
2023-06-01,5.0,0.3889371454978654,merton_unconstrained
2023-07-03,5.0,0.39079050106677227,merton_unconstrained
2023-08-01,5.0,0.33686400756697754,merton_unconstrained
2023-09-01,5.0,0.21974864820258433,merton_unconstrained
2023-10-02,5.0,0.19816771435215888,merton_unconstrained
2023-11-01,5.0,0.11450841869121668,merton_unconstrained
2023-12-01,5.0,0.18341957114804722,merton_unconstrained
2024-01-02,5.0,0.06834418476633533,merton_unconstrained
2024-02-01,5.0,0.15895092508680758,merton_unconstrained
2024-03-01,5.0,0.09382495476422878,merton_unconstrained
2024-04-01,5.0,-0.047530922509118285,merton_unconstrained
2024-05-01,5.0,0.08249111993339378,merton_unconstrained
2024-06-03,5.0,0.31998057624465875,merton_unconstrained
2024-07-01,5.0,0.5426630917652507,merton_unconstrained
2024-08-01,5.0,0.4715045382549374,merton_unconstrained
2024-09-03,5.0,0.49052562346891204,merton_unconstrained
