gamma,y,x,V_num_t0,V_exact_t0,Vx_num_t0,Vxx_num_t0,pi_num_t0,pi_exact_t0
1.5,-2.805,0.06050677117258039,-7.929950443318872,-7.929953569297515,65.53015382840489,-1624.5549048898897,0.06050594562654663,0.060506771172580374
1.5,-2.79,0.06142121391500013,-7.870698211206088,-7.870701390940946,64.07217484492305,-1564.7597628836004,0.061420458620607986,0.06142121391500011
1.5,-2.775,0.06234947668967343,-7.811888720604392,-7.811891941612903,62.64663620121847,-1507.165758653947,0.06234878530265473,0.062349476689673416
1.5,-2.76,0.06329176835964073,-7.7535186617006575,-7.753521913266357,61.252815867898896,-1451.6918384020357,0.06329113477897987,0.06329176835964072
1.5,-2.745,0.06424830094450308,-7.695584749605787,-7.695588022571823,59.89000790751289,-1398.259934796559,0.06424771934435776,0.06424830094450307
1.5,-2.73,0.06521928966812753,-7.63808372415234,-7.638087010732671,58.557522114858756,-1346.794856993099,0.06521875452390309,0.06521928966812751
1.5,-2.715,0.06620495300707324,-7.581012349694084,-7.581015643301826,57.254683665220185,-1297.2241846762863,0.06620445911533906,0.06620495300707323
1.5,-2.7,0.06720551273974976,-7.5243674149076165,-7.524370709999821,55.980832770389725,-1249.4781659682826,0.06720505523240662,0.06720551273974974
1.5,-2.685,0.06822119399631812,-7.468145732596116,-7.468149024534221,54.73532434233783,-1203.4896190733364,0.06822076834923131,0.06822119399631811
1.5,-2.67,0.069252225309346,-7.412344139495315,-7.412347424420397,53.51752766437745,-1159.1938375299337,0.06925182734547895,0.06925222530934598
1.5,-2.6550000000000002,0.07029883866522844,-7.356959496081736,-7.356962770803628,52.32682606967317,-1116.5284989367462,0.0702984645526333,0.07029883866522843
1.5,-2.64,0.07136126955638605,-7.301988686383251,-7.301991948282543,51.162616626956655,-1075.4335770217797,0.07136091580194427,0.07136126955638604
1.5,-2.625,0.07243975703425146,-7.247428617791947,-7.247431864733884,50.024309833313716,-1035.851256943447,0.07243942047373238,0.07243975703425144
1.5,-2.61,0.0735345437630571,-7.1932762208793095,-7.1932794511385625,48.911329313888835,-997.7258537146533,0.07353422154761159,0.07353454376305708
1.5,-2.595,0.07464587607443557,-7.139528449213702,-7.1395316614090385,47.82311152835867,-961.0037336263963,0.07464556565440551,0.07464587607443555
1.5,-2.58,0.07577400402284548,-7.0861822791801155,-7.086185472217963,46.759105484045946,-925.6332385634181,0.07577370312989627,0.07577400402284547
1.5,-2.565,0.0769191814418345,-7.033234709802119,-7.033237882828132,45.71877245552711,-891.5646131200496,0.07691888806948034,0.07691918144183449
1.5,-2.55,0.07808166600115317,-6.9806827625659755,-6.980685914923682,44.70158571057843,-858.7499344054044,0.07808137838437737,0.07808166600115315
1.5,-2.535,0.07926171926473155,-6.928523481246859,-6.92852661244256,43.70703024233648,-827.1430444420116,0.07926143585929767,0.07926171926473154
1.5,-2.52,0.08045960674953244,-6.8767539317370785,-6.876757041410248,42.73460250751725,-796.6994850661561,0.08045932621125391,0.08045960674953243
1.5,-2.505,0.08167559798529346,-6.825371201876285,-6.825374289774728,41.783810170565275,-767.3764352344411,0.08167531914985093,0.08167559798529345
1.5,-2.49,0.08290996657517266,-6.7743724012835305,-6.7743754672426695,40.85417185359031,-739.132650653469,0.0829096884384779,0.08290996657517265
1.5,-2.475,0.08416299025731036,-6.723754661191158,-6.723757705116858,39.945216891953514,-711.9284056395333,0.08416271195711794,0.08416299025731035
1.5,-2.46,0.08543495096732123,-6.673515134280421,-6.673518156134829,39.05648509538411,-685.7254371339405,0.08543467176591406,0.08543495096732122
1.5,-2.4450000000000003,0.08672613490173112,-6.623650994518756,-6.623653994308706,38.18752651447366,-660.4868907917192,0.08672585416956262,0.0867261349017311
1.5,-2.43,0.08803683258237255,-6.5741594369986895,-6.574162414766237,37.33790121243842,-636.1772690583805,0.08803654978360755,0.08803683258237253
1.5,-2.415,0.08936733892175319,-6.525037677778257,-6.525040633593022,36.5071790420258,-612.7623811743633,0.08936705360092323,0.08936733892175318
1.5,-2.4,0.09071795328941251,-6.476282953722913,-6.47628588767592,35.69493942742537,-590.2092950275098,0.0907176650592099,0.0907179532894125
1.5,-2.385,0.0920889795792812,-6.4278925223488885,-6.427895434547619,34.9007711510858,-568.4862907805257,0.09208868811022883,0.09208897957928118
1.5,-2.37,0.09348072627805847,-6.379863661667907,-6.379866552232369,34.124272145317185,-547.5628162184177,0.09348043128910709,0.09348072627805845
1.5,-2.355,0.09489350653462311,-6.332193670033257,-6.332196539092877,33.365049288554985,-527.4094437431986,0.09489320778488217,0.09489350653462308
1.5,-2.34,0.09632763823049303,-6.284879865987161,-6.284882713678332,32.62271820619419,-507.9978289549625,0.0963273355123524,0.096327638230493
1.5,-2.325,0.09778344405135005,-6.237919588109408,-6.2379224145735845,31.896903075875496,-489.30067076546726,0.09778313718426634,0.09778344405135002
1.5,-2.31,0.09926125155964566,-6.191310194867224,-6.191313000249423,31.18723643712195,-471.2916729796874,0.09926094038521058,0.09926125155964563
1.5,-2.295,0.10076139326830373,-6.145049064466348,-6.145051848914003,30.493359005235714,-453.9455072976086,0.10076107764596995,0.1007613932683037
1.5,-2.2800000000000002,0.10228420671553744,-6.09913359470328,-6.099136358365366,29.81491948933893,-437.23777768096505,0.10228388651869993,0.10228420671553741
1.5,-2.265,0.10383003454079692,-6.053561202818708,-6.053563945845061,29.151574414479615,-421.14498603025004,0.10382970965390659,0.1038300345407969
1.5,-2.25,0.10539922456186433,-6.008329325352058,-6.008332047892867,28.502987947705346,-405.6444991289278,0.10539889487807193,0.1053992245618643
1.5,-2.235,0.10699212985311449,-5.963435417997178,-5.963438120202596,27.868831728012875,-390.71451680590013,0.10699179527231745,0.10699212985311446
1.5,-2.2199999999999998,0.10860910882495801,-5.918876955459113,-5.918879637478982,27.248784700087064,-376.3340412720014,0.10860876925185954,0.10860910882495799
1.5,-2.205,0.11025052530448522,-5.874651431311989,-5.8746540932956215,26.64253295173928,-362.4828475835535,0.11025018064722944,0.11025052530448519
1.5,-2.19,0.11191674861732888,-5.830756357857973,-5.830758999953993,26.049769554973725,-349.1414551939016,0.11191639878673189,0.11191674861732885
1.5,-2.175,0.11360815367076377,-5.787189265987288,-5.7871918883435205,25.470194410588714,-336.2911005548401,0.113607798579412,0.11360815367076374
